codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-02-23,26.854166666666664,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-02-24,26.8125,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-02-25,25.383333333333333,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-02-26,26.325,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-02-27,26.65,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-02-28,25.325,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-01,26.17083333333333,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-02,26.429166666666664,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-03,26.183333333333334,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-04,26.478947368421046,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-05,24.542105263157893,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-06,25.5625,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-07,25.9375,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-08,26.620833333333334,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-09,25.458333333333332,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-10,26.3875,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-11,26.491666666666664,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-12,25.675,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-13,26.38235294117647,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-16,26.591666666666665,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-17,24.820833333333333,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-18,26.366666666666664,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-19,26.366666666666664,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-20,25.816666666666663,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-21,25.966666666666665,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-22,25.3625,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-23,24.904166666666665,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-24,26.375,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-25,26.070833333333333,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-26,27.066666666666663,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-27,27.09583333333333,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-28,25.066666666666663,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-29,26.3625,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-30,24.041666666666664,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-03-31,25.718181818181815,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-01,27.066666666666663,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-02,26.4375,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-03,26.4375,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-04,26.3875,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-05,26.254166666666663,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-06,25.691666666666663,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-07,25.4625,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-08,26.841666666666665,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-09,26.28333333333333,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-10,26.258333333333333,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-11,24.145833333333332,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-12,25.672222222222224,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-13,26.525,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-14,26.254166666666663,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-15,26.116666666666664,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-16,26.05,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-17,25.995833333333334,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-18,25.4875,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-19,26.825,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-20,26.675,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-21,26.616666666666664,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-22,24.633333333333333,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-23,26.98333333333333,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-24,26.245833333333334,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-25,25.23333333333333,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-26,26.008333333333333,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-27,25.154166666666665,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-28,26.34583333333333,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-29,26.704166666666666,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-04-30,25.6375,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-05-01,25.854166666666664,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-05-02,26.329166666666666,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-05-03,27.116666666666664,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-05-04,25.34583333333333,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-05-05,25.708333333333332,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-05-06,26.379166666666663,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-05-07,24.8,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-05-08,25.775,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-05-09,26.72083333333333,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-05-10,26.6125,°C
0048015010,APTO VASQUEZ COBO TX GPRS/GOES,AMAZONAS,LETICIA,2015-05-11,26.204166666666666,°C
